Tempo,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17
9.239999999999847,56,227,0,396,0,1,0,1,163,66,0,1,9388,2324,-11628,-78,99,-103
9.249999999999847,47,158,1,347,0,1,1,1,163,50,1,0,9420,2392,-11644,-113,114,-102
9.259999999999847,55,241,1,394,1,1,0,1,163,65,1,1,9452,2432,-11644,-80,107,-117
9.269999999999847,57,224,0,386,0,0,0,1,163,65,0,1,9392,2344,-11604,-92,82,-89
9.279999999999847,20,80,1,297,0,1,0,1,163,28,0,1,9420,2316,-11692,-105,108,-89
9.289999999999846,0,73,1,258,0,1,1,1,162,3,1,0,9396,2276,-11600,-65,92,-116
9.299999999999846,0,195,0,294,1,1,0,0,163,0,0,0,9412,2392,-11576,-83,98,-79
9.309999999999846,31,539,0,518,1,1,0,1,163,43,1,1,9376,2288,-11668,-89,105,-86
9.319999999999846,43,507,1,528,0,0,0,1,162,64,1,0,9432,2300,-11696,-86,105,-108
9.329999999999846,44,505,0,521,0,1,0,0,162,63,1,1,9448,2348,-11672,-92,107,-100
9.339999999999845,43,504,0,522,0,0,1,1,163,64,0,1,9388,2308,-11568,-82,91,-89
9.349999999999845,76,389,1,518,0,1,0,1,163,83,0,1,9548,2288,-11636,-113,83,-104
9.359999999999845,74,384,0,509,0,1,1,1,162,83,1,0,9420,2352,-11772,-101,97,-91
9.369999999999845,59,281,1,435,0,1,1,1,162,77,1,0,9436,2408,-11516,-87,85,-106
9.379999999999844,53,206,1,381,0,1,1,1,162,61,1,0,9428,2300,-11660,-88,85,-95
9.389999999999844,11,68,1,287,0,1,0,0,162,21,1,1,9432,2312,-11488,-97,84,-94
9.399999999999844,0,108,1,270,1,0,0,0,163,0,0,1,9340,2304,-11552,-91,110,-94
9.409999999999844,0,303,1,359,1,0,0,0,162,0,1,1,9372,2220,-11556,-105,99,-91
9.419999999999844,34,517,1,528,2,1,0,1,163,48,1,1,9360,2396,-11536,-97,119,-94
9.429999999999843,47,502,1,528,0,1,1,1,163,65,1,0,9408,2392,-11600,-90,113,-111
9.439999999999843,47,500,0,522,0,1,0,1,162,65,1,1,9504,2436,-11584,-104,103,-93
9.449999999999843,52,501,0,522,0,1,0,1,162,66,0,1,9548,2368,-11708,-87,101,-100
9.459999999999843,50,499,0,522,0,0,1,1,163,66,1,1,9392,2356,-11448,-80,92,-123
9.469999999999843,70,459,1,534,0,1,0,2,162,74,1,0,9396,2284,-11496,-93,89,-104
9.479999999999842,64,351,1,496,0,1,0,1,163,82,1,0,9388,2324,-11484,-86,96,-97
9.489999999999842,52,190,1,370,0,1,0,1,162,58,0,1,9452,2312,-11656,-69,94,-109
9.499999999999842,36,125,1,321,0,1,1,1,163,40,1,0,9408,2336,-11840,-83,117,-92
9.509999999999842,0,85,0,280,0,0,0,1,162,15,1,0,9476,2376,-11580,-91,80,-86
9.519999999999841,0,167,0,281,1,1,0,0,163,0,1,0,9416,2312,-11700,-87,105,-77
9.529999999999841,0,443,0,458,1,0,0,0,163,0,0,1,9388,2272,-11500,-94,107,-99
9.539999999999841,52,498,0,527,1,1,0,1,162,67,1,1,9340,2200,-11624,-72,94,-106
9.54999999999984,71,446,1,534,0,1,0,1,162,77,1,0,9428,2340,-11632,-95,100,-109
9.55999999999984,72,443,1,528,0,2,1,1,163,78,1,0,9356,2320,-11624,-76,89,-86
9.56999999999984,56,249,1,413,0,1,0,1,162,69,0,1,9400,2408,-11612,-98,111,-105
9.57999999999984,58,247,0,405,0,1,1,1,163,69,0,1,9344,2384,-11480,-100,90,-96
9.58999999999984,52,179,1,362,0,0,1,1,162,55,1,0,9384,2272,-11588,-96,92,-89
9.59999999999984,0,48,1,274,0,2,0,1,162,11,0,1,9384,2332,-11568,-76,95,-94
9.60999999999984,0,161,0,285,1,0,0,0,163,0,1,0,9460,2356,-11604,-78,84,-82
9.61999999999984,24,530,1,503,0,0,0,1,162,34,1,1,9428,2368,-11612,-89,104,-102
9.62999999999984,26,513,0,505,0,0,0,0,162,35,1,0,9412,2388,-11632,-90,98,-110
9.639999999999839,40,512,1,528,0,1,1,1,163,60,1,0,9472,2356,-11616,-106,111,-82
9.649999999999839,37,510,0,520,0,0,1,0,163,61,1,1,9380,2420,-11576,-104,69,-100
9.659999999999838,38,510,0,520,0,1,1,1,163,61,0,0,9408,2328,-11660,-97,101,-106
9.669999999999838,37,509,0,521,0,1,0,1,163,61,1,0,9404,2376,-11612,-112,95,-107
9.679999999999838,38,509,0,521,0,1,0,1,163,62,0,0,9444,2460,-11500,-103,89,-90
9.689999999999838,59,492,1,529,0,1,1,1,163,69,0,0,9464,2300,-11720,-80,89,-101
9.699999999999838,77,426,1,534,0,1,0,1,163,80,1,0,9428,2296,-11632,-89,85,-87
9.709999999999837,55,232,1,400,0,1,0,1,163,67,0,1,9380,2328,-11680,-94,89,-91
9.719999999999837,25,90,1,306,0,1,0,1,164,31,1,1,9316,2324,-11576,-104,95,-106
9.729999999999837,0,70,1,266,0,0,0,0,163,6,1,0,9444,2340,-11556,-106,98,-93
9.739999999999837,0,186,0,288,1,1,0,0,163,0,0,1,9500,2424,-11724,-100,88,-105
9.749999999999837,0,364,1,407,0,1,0,0,163,0,1,1,9388,2324,-11512,-93,113,-88
9.759999999999836,39,509,1,528,1,0,0,1,163,63,0,1,9412,2352,-11628,-92,92,-93
9.769999999999836,78,416,1,532,0,1,0,1,163,81,0,1,9440,2428,-11572,-75,98,-99
9.779999999999836,55,225,1,395,0,1,0,1,163,66,0,1,9416,2336,-11560,-103,97,-96
9.789999999999836,47,157,1,345,1,1,1,1,162,51,1,0,9396,2368,-11704,-80,100,-96
9.799999999999836,21,103,1,298,0,0,1,1,163,28,1,0,9412,2328,-11512,-90,96,-107
9.809999999999835,0,82,1,261,0,1,1,0,163,4,1,0,9352,2228,-11628,-82,117,-98
9.819999999999835,0,194,1,290,1,0,0,0,162,0,0,1,9420,2300,-11628,-84,254,-100
9.829999999999835,0,378,1,416,0,1,0,0,162,0,0,1,9336,2352,-11544,-108,153,-131
9.839999999999835,0,473,1,494,0,0,0,0,162,2,0,0,9440,2396,-11608,-106,58,-93
9.849999999999834,64,488,0,527,1,0,1,1,163,72,1,1,9476,2312,-11588,-90,104,-88
9.859999999999834,79,408,1,525,0,1,0,2,163,82,1,0,9360,2284,-11624,-80,127,-103
9.869999999999834,79,405,0,517,0,1,0,1,163,82,1,1,9356,2272,-11512,-79,71,-101
9.879999999999834,60,294,1,442,0,1,0,1,163,82,1,1,9480,2220,-11552,-67,114,-126
9.889999999999834,61,293,0,433,0,1,0,1,163,81,1,1,9384,2412,-11548,-93,87,-84
9.899999999999833,46,148,1,337,0,1,0,0,163,48,0,1,9432,2380,-11504,-88,96,-96
9.909999999999833,0,60,1,259,0,2,0,1,162,2,0,1,9368,2276,-11640,-84,94,-109
9.919999999999833,0,194,1,293,0,0,0,0,163,0,1,0,9412,2364,-11532,-80,104,-100
9.929999999999833,0,391,1,427,0,1,0,1,162,0,0,1,9480,2360,-11700,-89,113,-122
9.939999999999833,32,522,1,527,0,1,0,1,162,44,0,1,9376,2264,-11496,-88,97,-114
9.949999999999832,45,509,1,528,0,1,1,1,162,65,1,0,9428,2400,-11648,-97,81,-99
9.959999999999832,75,390,2,518,0,1,0,2,163,84,1,1,9512,2312,-11500,-91,78,-94
9.969999999999832,55,209,1,384,0,1,0,1,163,63,0,1,9448,2336,-11552,-102,120,-104
9.979999999999832,60,286,1,438,1,1,0,1,163,79,0,2,9364,2292,-11680,-85,100,-98
9.989999999999831,54,210,1,384,0,1,1,1,163,62,1,0,9360,2348,-11460,-79,86,-92
9.999999999999831,13,73,1,290,0,1,0,1,163,22,0,2,9336,2384,-11548,-84,79,-96
10.009999999999831,0,107,0,261,1,1,0,0,163,0,1,1,9284,2232,-11644,-86,130,-95
10.01999999999983,0,301,1,352,1,0,0,0,162,0,0,1,9128,2252,-11236,-212,54,-200
10.02999999999983,4,492,1,498,0,1,0,0,163,13,0,1,9372,2328,-11320,-140,-40,-71
10.03999999999983,37,532,1,528,0,0,0,0,163,48,1,0,9540,2464,-11636,-98,89,-108
10.04999999999983,46,514,1,529,0,1,0,1,163,66,1,0,9320,2268,-11448,-119,72,-103
10.05999999999983,46,513,0,522,0,0,1,1,162,66,0,1,9504,2268,-11468,-105,94,-107
10.06999999999983,45,513,0,523,0,1,1,1,163,65,1,1,9376,2400,-11528,-67,102,-111
10.07999999999983,47,513,0,523,0,0,1,1,163,66,1,1,9428,2424,-11484,-108,106,-97
10.08999999999983,49,513,0,522,0,1,1,1,163,66,1,1,9408,2172,-11672,-104,116,-84
10.09999999999983,46,513,1,522,0,0,1,1,163,67,0,1,9500,2380,-11516,-81,102,-95
10.109999999999829,71,478,1,533,0,1,1,1,163,76,1,0,9432,2368,-11768,-108,94,-93
10.119999999999829,72,373,1,505,0,0,1,1,163,84,1,1,9460,2308,-11596,-91,123,-83
10.129999999999828,59,274,1,427,0,0,1,2,164,75,1,1,9380,2332,-11588,-81,112,-93
10.139999999999828,53,200,1,374,0,0,1,1,163,61,1,0,9344,2332,-11552,-85,83,-99
10.149999999999828,6,64,1,283,0,1,0,1,162,18,1,1,9440,2444,-11612,-109,100,-104
10.159999999999828,0,85,1,259,0,0,1,0,163,0,1,0,9404,2244,-11568,-90,95,-95
10.169999999999828,0,332,0,360,1,0,0,0,163,0,1,1,9476,2356,-11612,-90,96,-95
10.179999999999827,49,513,0,523,1,1,0,1,163,67,0,1,9428,2320,-11596,-105,81,-104
10.189999999999827,50,508,0,522,0,1,1,1,163,68,0,1,9320,2284,-11476,-130,94,-120
10.199999999999827,50,506,0,522,0,0,1,1,164,66,0,1,9372,2168,-11568,-126,76,-98
10.209999999999827,76,467,1,533,0,1,0,1,163,76,1,0,9504,2484,-11652,-91,98,-79
10.219999999999827,59,265,1,422,0,1,0,1,163,72,0,1,9436,2340,-11584,-116,94,-111
10.229999999999826,59,263,0,414,0,0,1,1,163,72,1,1,9388,2212,-11552,-100,101,-94
10.239999999999826,59,262,0,415,0,0,1,1,164,71,1,1,9344,2412,-11584,-87,118,-88
10.249999999999826,54,192,1,369,0,0,0,1,163,58,1,0,9520,2420,-11588,-97,96,-99
10.259999999999826,0,60,1,279,0,1,0,1,163,16,0,1,9352,2292,-11456,-104,96,-91
10.269999999999825,0,122,0,266,0,0,0,0,163,0,0,1,9404,2352,-11488,-66,80,-88
10.279999999999825,0,460,0,449,0,0,0,0,163,0,0,1,9520,2436,-11616,-91,101,-105
10.289999999999825,36,524,1,528,0,1,0,1,163,56,0,0,9348,2296,-11592,-93,93,-83
10.299999999999825,73,457,1,534,1,1,0,0,163,79,0,1,9384,2292,-11612,-90,94,-112
10.309999999999825,63,342,1,487,0,1,1,1,163,84,1,0,9460,2388,-11760,-86,86,-107
10.319999999999824,58,258,1,417,0,0,1,1,163,71,1,0,9440,2380,-11576,-107,99,-83
10.329999999999824,53,188,1,365,0,1,1,1,163,58,1,0,9364,2292,-11528,-116,108,-100
10.339999999999824,58,267,1,416,1,1,0,1,163,71,1,1,9408,2276,-11708,-85,123,-96
10.349999999999824,52,187,1,364,0,1,1,1,163,58,2,1,9428,2416,-11584,-100,112,-89
10.359999999999824,54,195,0,358,0,1,0,1,163,58,0,1,9288,2296,-11712,-111,95,-104
10.369999999999823,56,199,0,356,0,1,1,1,163,58,0,1,9504,2320,-11560,-72,95,-85
10.379999999999823,0,61,1,276,0,1,0,1,163,13,1,1,9444,2332,-11528,-80,101,-93
10.389999999999823,0,132,1,274,1,0,0,0,163,0,1,1,9404,2464,-11696,-83,96,-94
10.399999999999823,0,475,0,457,1,0,0,0,164,0,0,0,9328,2256,-11528,-92,105,-104
10.409999999999823,37,523,1,529,0,1,0,1,163,58,0,1,9440,2348,-11708,-89,90,-101
10.419999999999822,56,506,1,529,0,0,1,1,163,68,1,0,9384,2344,-11708,-99,102,-111
10.429999999999822,57,504,0,521,0,0,1,1,163,68,0,1,9460,2304,-11608,-84,121,-93
10.439999999999822,75,447,1,535,0,1,0,1,163,80,1,0,9460,2368,-11652,-86,109,-107
10.449999999999822,74,444,0,529,0,1,1,1,164,79,1,1,9416,2380,-11808,-98,103,-106
10.459999999999821,75,444,0,528,0,1,1,1,164,79,1,1,9472,2392,-11692,-95,98,-71
10.469999999999821,58,249,2,410,0,1,0,1,163,69,0,1,9352,2312,-11636,-76,114,-109
10.479999999999821,57,247,0,402,0,0,1,1,163,70,0,1,9364,2472,-11804,-60,95,-100
10.48999999999982,53,179,1,359,0,1,1,1,163,55,1,0,9468,2344,-11584,-96,101,-106
10.49999999999982,51,189,0,352,0,0,1,1,164,55,0,1,9272,2272,-11608,-96,70,-101
10.50999999999982,30,123,1,310,0,1,1,1,164,35,1,0,9432,2388,-11492,-85,98,-96
10.51999999999982,0,86,1,261,0,1,0,0,163,0,1,1,9432,2300,-11608,-96,111,-89
10.52999999999982,0,244,1,306,1,0,0,0,163,0,1,1,9336,2288,-11432,-102,119,-111
10.53999999999982,0,334,1,395,0,0,0,0,163,0,1,0,9288,2348,-11476,-84,105,-104
10.54999999999982,28,524,1,514,0,1,0,0,163,35,0,1,9508,2392,-11536,-98,100,-95
10.55999999999982,38,521,1,528,0,1,1,1,163,60,1,0,9560,2356,-11736,-105,79,-92
10.569999999999819,61,503,1,529,0,1,0,1,164,69,1,1,9472,2424,-11720,-105,114,-107
10.579999999999819,40,519,0,528,1,1,0,0,164,61,0,0,9548,2324,-11628,-82,102,-90
10.589999999999819,59,503,2,530,0,1,1,1,163,69,1,0,9396,2360,-11456,-88,97,-93
10.599999999999818,61,318,1,463,0,1,0,1,163,84,1,1,9424,2224,-11604,-89,88,-97
10.609999999999818,51,170,1,355,0,1,0,1,163,54,0,1,9400,2368,-11560,-80,93,-100
10.619999999999818,27,113,1,307,0,1,1,1,164,33,1,0,9384,2348,-11544,-102,90,-121
10.629999999999818,26,141,0,299,0,0,1,1,163,33,1,0,9412,2344,-11520,-79,80,-94
10.639999999999818,0,100,1,262,0,1,0,0,163,0,0,1,9400,2328,-11652,-88,108,-107
10.649999999999817,0,145,1,277,0,1,0,0,163,0,0,1,9412,2444,-11564,-91,63,-101
10.659999999999817,0,380,0,401,1,1,0,1,163,0,1,1,9396,2288,-11520,-90,85,-89
10.669999999999817,60,501,1,527,1,0,0,1,164,69,0,1,9376,2320,-11664,-90,102,-89
10.679999999999817,79,435,1,534,0,0,1,1,164,81,1,0,9344,2396,-11648,-74,112,-95
10.689999999999817,62,315,1,456,0,1,1,2,164,85,0,0,9408,2312,-11700,-77,99,-85
10.699999999999816,49,166,1,351,0,1,0,1,164,53,0,1,9452,2224,-11504,-88,109,-98
10.709999999999816,25,111,1,303,0,0,1,1,163,32,1,0,9456,2328,-11712,-81,102,-91
10.719999999999816,0,82,1,265,0,1,1,1,164,8,1,0,9420,2324,-11536,-72,92,-103
10.729999999999816,0,188,1,290,1,0,0,0,164,0,1,0,9468,2252,-11568,-101,85,-99
10.739999999999815,0,491,0,477,1,0,0,0,163,0,0,0,9428,2412,-11684,-80,97,-90
10.749999999999815,79,432,1,529,1,1,0,1,164,81,0,1,9380,2340,-11588,-96,112,-92
10.759999999999815,60,311,1,456,0,1,1,1,164,86,1,0,9428,2268,-11496,-86,86,-95
10.769999999999815,50,164,1,351,0,1,0,1,163,53,0,1,9400,2360,-11564,-95,86,-109
10.779999999999815,25,110,1,303,0,1,1,1,164,31,1,0,9316,2348,-11620,-98,93,-104
10.789999999999814,0,83,1,265,0,1,1,1,164,7,0,0,9484,2348,-11548,-84,77,-101
10.799999999999814,0,187,1,288,1,0,0,0,164,0,0,1,9404,2312,-11540,-93,94,-103
10.809999999999814,0,491,0,479,2,0,0,0,164,0,0,0,9360,2328,-11556,-94,91,-103
10.819999999999814,61,498,0,523,1,0,0,1,164,71,1,1,9300,2364,-11460,-90,98,-90
10.829999999999814,60,308,1,453,0,2,0,1,164,85,1,1,9436,2336,-11540,-85,103,-111
10.839999999999813,62,307,0,446,0,1,1,1,164,84,1,0,9440,2408,-11532,-103,103,-93
10.849999999999813,61,307,0,445,0,1,1,1,164,85,1,1,9472,2336,-11540,-87,66,-88
10.859999999999813,49,161,1,351,0,2,0,1,163,52,0,1,9376,2340,-11700,-87,102,-99
10.869999999999813,23,108,1,300,0,1,1,1,164,30,1,0,9416,2396,-11800,-79,101,-82
10.879999999999812,0,84,1,262,0,1,1,0,164,6,1,0,9396,2352,-11676,-89,113,-104
10.889999999999812,0,148,0,273,1,0,0,0,164,0,0,1,9420,2268,-11576,-95,93,-85
10.899999999999812,0,508,0,480,1,0,0,1,163,0,1,1,9448,2320,-11604,-97,104,-112
10.909999999999812,41,518,1,529,0,1,0,1,163,64,1,1,9440,2312,-11596,-104,84,-98
10.919999999999812,62,496,1,532,0,0,0,1,163,70,1,0,9408,2256,-11680,-91,120,-94
10.929999999999811,79,423,1,533,0,1,1,1,163,81,1,0,9388,2292,-11720,-97,85,-93
10.939999999999811,55,228,1,395,0,1,0,1,164,67,1,1,9440,2420,-11640,-90,111,-101
10.949999999999811,57,227,1,389,0,1,1,1,164,66,0,1,9404,2280,-11500,-97,104,-117
10.95999999999981,57,228,0,389,0,1,1,1,164,67,1,1,9440,2312,-11652,-91,114,-114
10.96999999999981,56,227,0,388,0,1,1,1,163,67,1,1,9496,2448,-11588,-99,109,-96
10.97999999999981,48,160,1,346,0,0,1,0,164,51,1,1,9372,2328,-11760,-108,105,-93
10.98999999999981,48,177,0,338,0,1,0,1,164,51,1,1,9388,2276,-11616,-98,96,-104
10.99999999999981,22,116,1,299,0,1,1,1,164,29,1,0,9444,2304,-11544,-84,105,-80
11.00999999999981,0,92,0,261,0,1,1,1,163,5,1,0,9476,2428,-11496,-89,84,-105
11.01999999999981,0,193,0,292,1,0,0,1,163,0,0,1,9384,2300,-11620,-69,105,-100
11.02999999999981,0,382,1,417,0,1,0,0,164,0,0,1,9404,2428,-11668,-76,126,-83
11.039999999999809,41,517,1,523,1,1,0,1,164,63,0,1,9392,2348,-11564,-92,113,-96
11.049999999999809,64,493,1,532,0,0,1,1,163,72,1,0,9388,2400,-11632,-85,93,-96
11.059999999999809,60,300,1,446,0,1,0,2,164,84,0,1,9396,2372,-11464,-92,86,-106
11.069999999999808,57,225,1,392,0,1,0,0,164,66,1,0,9536,2392,-11564,-76,102,-101
11.079999999999808,56,224,0,385,0,0,0,1,164,65,0,1,9444,2364,-11500,-104,105,-101
11.089999999999808,63,301,1,446,1,1,0,1,163,84,1,1,9484,2280,-11520,-72,100,-84
11.099999999999808,55,224,1,392,0,0,1,1,163,66,1,0,9364,2376,-11564,-71,117,-90
11.109999999999808,48,155,1,343,0,1,1,1,163,49,1,1,9412,2360,-11520,-89,86,-103
11.119999999999807,19,105,1,296,0,0,1,1,163,26,1,0,9404,2276,-11460,-85,87,-95
11.129999999999807,0,97,1,264,0,2,0,0,163,0,0,1,9452,2360,-11524,-95,103,-88
11.139999999999807,0,287,1,330,1,0,0,0,163,0,0,1,9348,2372,-11720,-87,96,-106
11.149999999999807,32,529,1,519,1,0,0,1,162,43,0,1,9436,2308,-11540,-81,89,-110
11.159999999999807,42,516,1,528,0,1,1,1,164,64,1,1,9472,2456,-11732,-88,85,-112
11.169999999999806,65,489,1,532,0,1,0,1,164,73,1,1,9452,2420,-11480,-94,119,-96
11.179999999999806,79,409,1,526,0,1,0,1,164,83,1,0,9372,2324,-11644,-104,94,-91
11.189999999999806,61,295,1,443,0,0,1,1,164,82,1,0,9408,2360,-11476,-95,99,-91
11.199999999999806,47,148,1,340,0,1,0,1,163,49,0,1,9376,2324,-11548,-112,104,-110
11.209999999999805,57,240,1,388,1,1,0,1,163,65,1,0,9428,2328,-11552,-98,85,-115
11.219999999999805,46,156,1,340,0,1,1,1,163,48,1,0,9416,2280,-11620,-105,90,-96
11.229999999999805,18,106,1,293,0,1,1,1,163,25,1,0,9516,2404,-11620,-75,92,-107
11.239999999999805,0,92,1,258,0,0,1,0,163,1,1,0,9456,2280,-11524,-91,90,-93
11.249999999999805,0,296,0,337,1,0,0,0,163,0,0,0,9412,2284,-11696,-70,105,-77
11.259999999999804,33,531,0,517,1,0,0,1,163,45,1,0,9452,2392,-11488,-85,100,-99
11.269999999999804,44,516,1,529,0,1,1,1,164,65,1,0,9384,2308,-11568,-64,82,-96
11.279999999999804,76,400,1,523,0,1,0,1,163,84,0,1,9404,2228,-11512,-72,69,-104
11.289999999999804,59,290,1,439,0,1,1,0,163,81,1,0,9424,2428,-11564,-108,77,-101
11.299999999999804,59,287,0,431,0,1,1,1,164,80,1,1,9424,2276,-11720,-101,106,-116
11.309999999999803,77,396,1,522,1,1,0,1,163,84,1,1,9444,2340,-11632,-78,100,-89
11.319999999999803,59,288,1,439,0,1,0,1,163,81,1,1,9456,2392,-11644,-93,92,-107
11.329999999999803,55,214,1,383,0,1,1,1,163,64,1,0,9488,2360,-11644,-96,103,-104
11.339999999999803,55,213,0,377,0,1,1,1,163,64,0,1,9528,2328,-11444,-89,104,-99
11.349999999999802,43,144,1,335,0,0,0,1,163,46,1,0,9436,2304,-11660,-77,88,-109
11.359999999999802,15,99,1,289,0,1,1,1,163,24,1,0,9336,2316,-11596,-104,94,-102
11.369999999999802,0,92,1,258,0,0,0,1,164,1,1,0,9376,2376,-11500,-67,116,-97
11.379999999999802,0,203,0,295,1,0,0,0,163,0,1,0,9476,2288,-11552,-72,107,-82
11.389999999999802,1,503,1,499,1,1,0,0,163,11,0,1,9412,2348,-11648,-85,92,-88
11.399999999999801,69,480,0,527,1,0,0,1,163,73,0,1,9360,2340,-11592,-87,91,-112
11.409999999999801,76,387,1,514,0,0,0,1,163,85,1,0,9412,2368,-11644,-84,103,-91
11.419999999999801,59,282,1,433,0,1,1,1,164,79,1,0,9460,2336,-11600,-79,106,-113
11.4299999999998,60,280,0,425,0,0,1,1,163,79,0,1,9384,2216,-11416,-93,90,-92
11.4399999999998,42,136,1,331,0,1,0,1,163,45,0,1,9356,2340,-11580,-82,95,-112
11.4499999999998,12,96,1,286,0,0,1,1,163,22,1,0,9448,2324,-11568,-95,111,-102
11.4599999999998,0,96,1,258,0,1,0,1,164,0,1,0,9328,2348,-11576,-92,87,-110
11.4699999999998,0,205,1,295,1,0,0,0,163,0,1,0,9340,2352,-11596,-86,110,-98
11.4799999999998,4,507,1,493,1,0,0,0,163,15,0,1,9400,2424,-11640,-96,120,-92
11.4899999999998,47,513,1,531,0,1,0,1,163,65,0,1,9440,2336,-11580,-84,94,-80
11.4999999999998,72,378,1,511,0,2,0,1,163,85,0,1,9500,2392,-11496,-64,109,-84
11.509999999999799,60,279,1,430,0,1,0,1,162,77,1,0,9440,2380,-11588,-74,113,-83
11.519999999999799,54,205,1,376,0,0,1,1,162,62,1,0,9388,2252,-11472,-90,108,-89
11.529999999999799,41,138,1,329,0,0,0,1,162,44,1,0,9420,2340,-11720,-90,97,-107
11.539999999999798,7,97,1,287,0,0,1,0,163,19,1,0,9528,2340,-11572,-98,101,-91
11.549999999999798,0,130,1,271,1,0,0,0,161,0,0,1,9440,2252,-11556,-87,110,-97
11.559999999999798,0,322,0,357,1,0,0,0,162,0,1,1,9372,2288,-11716,-94,93,-99
11.569999999999798,47,506,1,522,1,0,0,1,163,66,1,1,9412,2332,-11568,-77,96,-98
11.579999999999798,69,364,0,505,0,1,0,2,163,84,0,1,9444,2248,-11448,-89,88,-99
11.589999999999797,53,195,2,376,0,1,0,1,163,59,0,1,9480,2232,-11512,-84,119,-104
11.599999999999797,52,199,0,367,0,1,1,1,163,59,0,0,9452,2300,-11556,-105,100,-108
11.609999999999797,59,273,1,426,1,1,0,1,163,73,1,0,9356,2368,-11668,-65,72,-106
11.619999999999797,53,194,1,375,0,1,1,1,163,59,1,0,9392,2556,-11648,-123,72,-100
11.629999999999797,53,199,0,367,0,1,1,1,163,59,1,1,9368,2204,-11520,-112,101,-101
11.639999999999796,59,274,1,426,1,1,0,1,163,73,1,0,9408,2296,-11480,-76,100,-109
11.649999999999796,59,262,0,419,0,1,1,1,163,72,1,1,9460,2428,-11488,-95,84,-102
11.659999999999796,52,192,1,373,0,1,1,1,164,58,1,0,9476,2380,-11596,-112,101,-102
11.669999999999796,58,268,1,424,1,1,0,1,164,72,1,0,9464,2264,-11560,-97,102,-109
11.679999999999795,58,259,0,416,0,1,1,1,163,72,0,1,9460,2304,-11576,-83,87,-101
11.689999999999795,53,190,1,371,0,0,1,1,164,58,1,0,9412,2368,-11408,-106,91,-109
11.699999999999795,52,196,0,364,0,1,1,1,164,58,0,1,9416,2228,-11532,-105,102,-108
11.709999999999795,59,270,1,422,1,0,0,1,164,71,1,0,9340,2208,-11624,-86,108,-106
11.719999999999795,56,257,0,414,0,1,1,1,163,71,0,1,9444,2400,-11644,-92,96,-100
11.729999999999794,53,188,1,369,0,1,0,1,163,57,1,0,9460,2420,-11620,-78,98,-102
11.739999999999794,35,126,1,322,0,1,1,0,163,39,1,0,9392,2272,-11584,-95,95,-84
11.749999999999794,0,76,1,264,0,1,0,0,164,0,0,1,9308,2316,-11644,-94,90,-80
11.759999999999794,0,345,1,380,0,1,0,0,163,0,0,0,9416,2332,-11556,-104,109,-113
11.769999999999794,0,421,1,459,0,0,1,0,164,0,1,0,9364,2232,-11596,-96,105,-98
11.779999999999793,54,499,0,521,1,0,0,1,164,68,0,1,9448,2332,-11504,-86,85,-85
11.789999999999793,62,334,1,485,0,1,0,1,164,85,1,1,9396,2360,-11764,-111,89,-105
11.799999999999793,61,329,0,477,0,1,1,2,164,85,1,1,9420,2304,-11684,-106,99,-97
11.809999999999793,57,251,1,415,0,1,1,1,164,70,1,0,9376,2288,-11668,-86,82,-90
11.819999999999792,32,113,1,320,0,1,0,1,163,38,0,1,9504,2320,-11576,-73,108,-94
11.829999999999792,0,83,1,279,0,1,1,0,164,13,1,0,9380,2404,-11592,-93,95,-91
11.839999999999792,0,175,0,286,0,0,0,0,164,0,1,1,9356,2260,-11596,-91,81,-101
11.849999999999792,0,458,1,455,1,0,0,0,164,0,1,1,9444,2264,-11608,-77,97,-102
11.859999999999792,53,500,0,522,1,1,0,1,164,68,1,1,9504,2412,-11724,-95,87,-89
11.869999999999791,61,325,1,482,0,1,0,1,164,84,0,1,9452,2280,-11528,-101,71,-103
11.879999999999791,62,324,0,473,0,1,1,1,164,83,1,1,9420,2356,-11588,-74,102,-91
11.889999999999791,58,248,1,414,0,0,1,1,164,69,1,0,9332,2452,-11676,-90,113,-96
11.89999999999979,52,179,1,363,0,1,0,1,164,55,1,0,9464,2296,-11604,-97,93,-101
11.90999999999979,30,118,1,315,0,1,1,0,164,36,1,0,9384,2328,-11668,-114,102,-86
11.91999999999979,29,145,0,307,0,0,1,0,164,35,0,0,9340,2312,-11620,-100,73,-88
11.92999999999979,0,97,1,275,0,1,1,1,164,10,1,0,9432,2376,-11620,-88,88,-98
11.93999999999979,0,186,0,289,0,1,0,0,164,0,1,0,9380,2320,-11504,-84,109,-107
11.94999999999979,0,350,1,394,0,1,0,0,164,0,0,1,9536,2308,-11516,-112,93,-98
11.95999999999979,37,517,1,528,1,1,0,1,164,62,1,1,9460,2320,-11584,-98,101,-106
11.96999999999979,37,514,0,522,0,1,1,1,164,61,1,0,9412,2300,-11568,-93,108,-85
11.979999999999789,57,497,1,529,0,1,1,1,164,70,1,0,9436,2324,-11724,-98,81,-97
11.989999999999789,61,315,1,468,0,1,0,1,164,84,1,1,9484,2356,-11688,-98,64,-116
11.999999999999789,56,240,1,407,0,1,1,1,164,67,1,0,9424,2360,-11656,-83,106,-111
